"ABT_2023-01-11T00:00","ABT","2023-01-11 00:00:00","114.87","115.69","112.14","113.15","5350290"
"ABT_2023-01-12T00:00","ABT","2023-01-12 00:00:00","111.99","112.39","110.89","111.36","4697688"
"ABT_2023-01-13T00:00","ABT","2023-01-13 00:00:00","111.27","113.89","111.19","113.51","5348858"
"ABT_2023-01-17T00:00","ABT","2023-01-17 00:00:00","113.50","114.28","113.06","113.39","5710950"
"ABT_2023-01-18T00:00","ABT","2023-01-18 00:00:00","113.21","113.58","111.19","111.51","4288526"
"ABT_2023-01-19T00:00","ABT","2023-01-19 00:00:00","111.06","112.32","110.59","111.80","6157711"
"ABT_2023-01-20T00:00","ABT","2023-01-20 00:00:00","112.20","113.04","111.65","112.82","5078299"
"ABT_2023-01-23T00:00","ABT","2023-01-23 00:00:00","112.43","114.70","112.42","114.01","6115437"
"ABT_2023-01-24T00:00","ABT","2023-01-24 00:00:00","113.00","114.17","112.28","112.53","4662038"
"ABT_2023-01-25T00:00","ABT","2023-01-25 00:00:00","110.00","112.24","109.59","111.00","6070815"
"ABT_2023-01-26T00:00","ABT","2023-01-26 00:00:00","111.25","111.62","110.11","111.07","4159585"
"ABT_2023-01-27T00:00","ABT","2023-01-27 00:00:00","110.65","111.26","109.81","109.95","4860837"
"ABT_2023-01-30T00:00","ABT","2023-01-30 00:00:00","109.81","110.67","109.62","109.81","4434820"
"ABT_2023-01-31T00:00","ABT","2023-01-31 00:00:00","109.79","110.66","108.87","110.55","5698310"
"ABT_2023-02-01T00:00","ABT","2023-02-01 00:00:00","110.78","112.09","109.67","111.82","4532383"
"ABT_2023-02-02T00:00","ABT","2023-02-02 00:00:00","111.28","112.37","110.89","112.25","5051842"
"ABT_2023-02-03T00:00","ABT","2023-02-03 00:00:00","111.81","112.33","110.66","111.79","3754480"
"ABT_2023-02-06T00:00","ABT","2023-02-06 00:00:00","111.57","111.69","110.46","110.75","4145574"
"ABT_2023-02-07T00:00","ABT","2023-02-07 00:00:00","110.04","112.41","109.88","111.99","3401571"
"ABT_2023-02-08T00:00","ABT","2023-02-08 00:00:00","111.40","111.87","109.75","110.20","4222392"
"ABT_2023-02-09T00:00","ABT","2023-02-09 00:00:00","110.69","111.27","107.51","108.07","3912740"
"ABT_2023-02-10T00:00","ABT","2023-02-10 00:00:00","108.26","108.90","107.80","108.16","4186301"
"ABT_2023-02-13T00:00","ABT","2023-02-13 00:00:00","108.32","109.14","107.77","108.52","3711019"
"ABT_2023-02-14T00:00","ABT","2023-02-14 00:00:00","108.19","108.34","106.36","107.26","4243962"
"ABT_2023-02-15T00:00","ABT","2023-02-15 00:00:00","106.76","107.31","106.28","107.28","4060340"
"ABT_2023-02-16T00:00","ABT","2023-02-16 00:00:00","105.77","107.39","105.67","106.08","3299037"
"ABT_2023-02-17T00:00","ABT","2023-02-17 00:00:00","105.54","106.96","105.49","106.74","3564224"
"ABT_2023-02-21T00:00","ABT","2023-02-21 00:00:00","105.85","106.14","103.35","103.65","5204362"
"ABT_2023-02-22T00:00","ABT","2023-02-22 00:00:00","103.24","103.85","100.50","102.69","8900923"
"ABT_2023-02-23T00:00","ABT","2023-02-23 00:00:00","103.24","103.78","101.66","102.55","4611065"
"ABT_2023-02-24T00:00","ABT","2023-02-24 00:00:00","101.45","101.80","99.89","100.46","5476807"
"ABT_2023-02-27T00:00","ABT","2023-02-27 00:00:00","101.28","101.31","99.66","99.77","4489818"
"ABT_2023-02-28T00:00","ABT","2023-02-28 00:00:00","99.84","102.42","99.69","101.72","7877048"
"ABT_2023-03-01T00:00","ABT","2023-03-01 00:00:00","100.70","101.36","100.39","100.83","3963575"
"ABT_2023-03-02T00:00","ABT","2023-03-02 00:00:00","100.27","102.98","100.27","102.63","5209962"
"ABT_2023-03-03T00:00","ABT","2023-03-03 00:00:00","102.90","104.51","102.76","104.45","4982559"
"ABT_2023-03-06T00:00","ABT","2023-03-06 00:00:00","104.51","104.60","102.63","102.75","5005142"
"ABT_2023-03-07T00:00","ABT","2023-03-07 00:00:00","102.86","103.10","99.82","99.98","6349041"
"ABT_2023-03-08T00:00","ABT","2023-03-08 00:00:00","99.92","100.27","99.26","99.40","6252798"
"ABT_2023-03-09T00:00","ABT","2023-03-09 00:00:00","99.89","99.97","97.50","97.85","5145993"
"ABT_2023-03-10T00:00","ABT","2023-03-10 00:00:00","97.76","98.40","96.56","96.96","7042464"
"ABT_2023-03-13T00:00","ABT","2023-03-13 00:00:00","96.60","99.20","96.39","98.19","6553155"
"ABT_2023-03-14T00:00","ABT","2023-03-14 00:00:00","99.28","99.50","97.34","98.55","5093942"
"ABT_2023-03-15T00:00","ABT","2023-03-15 00:00:00","97.50","97.94","96.70","97.80","5712263"
"ABT_2023-03-16T00:00","ABT","2023-03-16 00:00:00","97.06","99.28","97.00","99.03","5289406"
"ABT_2023-03-17T00:00","ABT","2023-03-17 00:00:00","99.01","99.20","96.51","97.01","10848298"
"ABT_2023-03-20T00:00","ABT","2023-03-20 00:00:00","97.26","98.20","97.18","97.87","6075767"
"ABT_2023-03-21T00:00","ABT","2023-03-21 00:00:00","98.17","98.41","97.29","98.33","4475142"
"ABT_2023-03-22T00:00","ABT","2023-03-22 00:00:00","98.61","99.31","96.84","96.86","3606765"
"ABT_2023-03-23T00:00","ABT","2023-03-23 00:00:00","96.90","97.81","96.44","97.04","4525068"
"ABT_2023-03-24T00:00","ABT","2023-03-24 00:00:00","97.04","98.08","96.81","98.05","5269219"
"ABT_2023-03-27T00:00","ABT","2023-03-27 00:00:00","99.00","99.48","98.27","98.46","4627788"
"ABT_2023-03-28T00:00","ABT","2023-03-28 00:00:00","98.10","98.24","96.61","97.11","4815443"
"ABT_2023-03-29T00:00","ABT","2023-03-29 00:00:00","98.01","98.74","97.25","98.62","6780210"
"ABT_2023-03-30T00:00","ABT","2023-03-30 00:00:00","99.38","99.48","98.51","99.08","5199311"
"ABT_2023-03-31T00:00","ABT","2023-03-31 00:00:00","99.92","101.41","99.73","101.26","6442440"
"ABT_2023-04-03T00:00","ABT","2023-04-03 00:00:00","100.80","101.66","100.04","101.59","5432562"
"ABT_2023-04-04T00:00","ABT","2023-04-04 00:00:00","101.90","103.34","101.83","102.80","7979045"
"ABT_2023-04-05T00:00","ABT","2023-04-05 00:00:00","102.63","104.29","102.50","104.21","7298334"
"ABT_2023-04-06T00:00","ABT","2023-04-06 00:00:00","104.49","105.55","104.18","104.93","5065054"
"ABT_2023-04-10T00:00","ABT","2023-04-10 00:00:00","104.42","104.91","103.06","103.70","4900273"
"ABT_2023-04-11T00:00","ABT","2023-04-11 00:00:00","104.20","104.70","103.10","103.29","4658107"
"ABT_2023-04-12T00:00","ABT","2023-04-12 00:00:00","103.39","103.84","102.31","102.56","4560728"
"ABT_2023-04-13T00:00","ABT","2023-04-13 00:00:00","102.75","103.71","101.80","103.61","4778773"
"ABT_2023-04-14T00:00","ABT","2023-04-14 00:00:00","103.61","104.35","103.46","103.96","5043723"
"ABT_2023-04-17T00:00","ABT","2023-04-17 00:00:00","104.00","104.85","104.00","104.52","4768974"
"ABT_2023-04-18T00:00","ABT","2023-04-18 00:00:00","105.44","105.70","103.93","104.15","6552086"
"ABT_2023-04-19T00:00","ABT","2023-04-19 00:00:00","108.50","112.70","108.15","112.29","12425378"
"ABT_2023-04-20T00:00","ABT","2023-04-20 00:00:00","112.25","112.29","110.00","110.35","7413167"
"ABT_2023-04-21T00:00","ABT","2023-04-21 00:00:00","110.88","112.12","110.88","111.66","6301173"
"ABT_2023-04-24T00:00","ABT","2023-04-24 00:00:00","111.75","111.75","110.14","110.40","5341897"
"ABT_2023-04-25T00:00","ABT","2023-04-25 00:00:00","110.39","110.53","109.67","109.97","5636787"
"ABT_2023-04-26T00:00","ABT","2023-04-26 00:00:00","109.32","109.42","108.27","108.75","4128096"
"ABT_2023-04-27T00:00","ABT","2023-04-27 00:00:00","108.71","109.54","107.67","109.50","4257373"
"ABT_2023-04-28T00:00","ABT","2023-04-28 00:00:00","109.44","110.85","109.37","110.47","4835966"
"ABT_2023-05-01T00:00","ABT","2023-05-01 00:00:00","110.46","111.57","109.93","111.11","3722880"
"ABT_2023-05-02T00:00","ABT","2023-05-02 00:00:00","111.06","111.94","110.43","111.50","4998172"
"ABT_2023-05-03T00:00","ABT","2023-05-03 00:00:00","111.81","112.95","111.43","111.76","5602034"
"ABT_2023-05-04T00:00","ABT","2023-05-04 00:00:00","111.45","111.49","110.56","110.86","4070791"
"ABT_2023-05-05T00:00","ABT","2023-05-05 00:00:00","111.37","111.75","111.05","111.26","4025017"
"ABT_2023-05-08T00:00","ABT","2023-05-08 00:00:00","110.46","111.58","110.29","110.90","2445474"
"ABT_2023-05-09T00:00","ABT","2023-05-09 00:00:00","110.13","111.03","109.29","110.25","3274338"
"ABT_2023-05-10T00:00","ABT","2023-05-10 00:00:00","110.90","110.97","109.63","110.69","3129099"
"ABT_2023-05-11T00:00","ABT","2023-05-11 00:00:00","110.06","110.47","109.26","110.05","3879469"
"ABT_2023-05-12T00:00","ABT","2023-05-12 00:00:00","109.76","110.55","109.48","110.49","3325163"
"ABT_2023-05-15T00:00","ABT","2023-05-15 00:00:00","110.64","110.98","109.54","109.84","3019956"
"ABT_2023-05-16T00:00","ABT","2023-05-16 00:00:00","109.54","110.46","109.26","109.39","3394395"
"ABT_2023-05-17T00:00","ABT","2023-05-17 00:00:00","109.77","109.98","107.97","108.82","3800970"
"ABT_2023-05-18T00:00","ABT","2023-05-18 00:00:00","108.73","108.84","107.87","108.47","3481596"
"ABT_2023-05-19T00:00","ABT","2023-05-19 00:00:00","108.98","109.98","108.40","108.93","4487698"
"ABT_2023-05-22T00:00","ABT","2023-05-22 00:00:00","108.68","109.32","108.07","108.25","2809637"
"ABT_2023-05-23T00:00","ABT","2023-05-23 00:00:00","107.30","107.48","105.52","105.74","4337824"
"ABT_2023-05-24T00:00","ABT","2023-05-24 00:00:00","105.65","105.65","103.99","104.04","4507605"
"ABT_2023-05-25T00:00","ABT","2023-05-25 00:00:00","103.27","103.53","101.34","102.14","6734536"
"ABT_2023-05-26T00:00","ABT","2023-05-26 00:00:00","102.15","103.45","102.03","102.87","4911806"
"ABT_2023-05-30T00:00","ABT","2023-05-30 00:00:00","102.25","102.52","101.57","101.71","5168779"
"ABT_2023-05-31T00:00","ABT","2023-05-31 00:00:00","101.50","102.27","100.38","102.00","7040021"
"ABT_2023-06-01T00:00","ABT","2023-06-01 00:00:00","101.91","102.90","100.91","102.82","4603956"
"ABT_2023-06-02T00:00","ABT","2023-06-02 00:00:00","103.31","104.50","102.85","104.20","6024366"
"ABT_2023-06-05T00:00","ABT","2023-06-05 00:00:00","104.06","105.01","103.34","103.76","3566085"
"ABT_2023-06-06T00:00","ABT","2023-06-06 00:00:00","103.87","104.04","102.22","102.62","4044480"
"ABT_2023-06-07T00:00","ABT","2023-06-07 00:00:00","102.42","102.49","101.25","101.66","6231356"
"ABT_2023-06-08T00:00","ABT","2023-06-08 00:00:00","101.25","101.38","100.57","100.78","5159552"
"ABT_2023-06-09T00:00","ABT","2023-06-09 00:00:00","100.97","101.98","100.54","101.69","4275980"
"ABT_2023-06-12T00:00","ABT","2023-06-12 00:00:00","101.84","101.91","100.79","101.40","3629249"
"ABT_2023-06-13T00:00","ABT","2023-06-13 00:00:00","101.49","102.07","100.94","101.86","4642356"
"ABT_2023-06-14T00:00","ABT","2023-06-14 00:00:00","103.31","104.15","102.82","103.25","5020755"
"ABT_2023-06-15T00:00","ABT","2023-06-15 00:00:00","103.26","105.32","103.11","105.02","6378577"
"ABT_2023-06-16T00:00","ABT","2023-06-16 00:00:00","105.44","106.57","105.37","106.20","10020896"
"ABT_2023-06-20T00:00","ABT","2023-06-20 00:00:00","105.20","107.67","104.90","106.70","6573157"
"ABT_2023-06-21T00:00","ABT","2023-06-21 00:00:00","106.62","106.76","105.61","106.25","4428688"
"ABT_2023-06-22T00:00","ABT","2023-06-22 00:00:00","106.69","108.36","106.44","108.25","5480569"
"ABT_2023-06-23T00:00","ABT","2023-06-23 00:00:00","108.20","108.50","107.37","108.05","5647159"
"ABT_2023-06-26T00:00","ABT","2023-06-26 00:00:00","108.10","109.21","106.80","108.51","6134710"
"ABT_2023-06-27T00:00","ABT","2023-06-27 00:00:00","108.89","108.94","106.77","107.79","4849727"
"ABT_2023-06-28T00:00","ABT","2023-06-28 00:00:00","107.96","108.15","107.36","107.61","3900063"
"ABT_2023-06-29T00:00","ABT","2023-06-29 00:00:00","107.03","107.86","106.97","107.66","3417445"
"ABT_2023-06-30T00:00","ABT","2023-06-30 00:00:00","108.00","109.34","107.70","109.02","4449245"
"ABT_2023-07-03T00:00","ABT","2023-07-03 00:00:00","108.25","108.48","107.03","107.22","2267993"
"ABT_2023-07-05T00:00","ABT","2023-07-05 00:00:00","106.72","107.83","106.45","107.37","4968700"
"ABT_2023-07-06T00:00","ABT","2023-07-06 00:00:00","106.75","107.45","106.14","107.20","5325319"
"ABT_2023-07-07T00:00","ABT","2023-07-07 00:00:00","106.30","107.93","106.07","106.35","5053690"
"ABT_2023-07-10T00:00","ABT","2023-07-10 00:00:00","106.58","107.75","106.29","107.02","5259468"
"ABT_2023-07-11T00:00","ABT","2023-07-11 00:00:00","107.02","107.68","106.77","107.50","3899709"
"ABT_2023-07-12T00:00","ABT","2023-07-12 00:00:00","108.06","108.21","106.66","106.85","4845272"
"ABT_2023-07-13T00:00","ABT","2023-07-13 00:00:00","106.69","107.79","106.45","107.74","4936784"
"ABT_2023-07-14T00:00","ABT","2023-07-14 00:00:00","108.00","108.47","107.18","107.93","4016006"
"ABT_2023-07-17T00:00","ABT","2023-07-17 00:00:00","107.54","107.71","106.71","107.00","4581024"
"ABT_2023-07-18T00:00","ABT","2023-07-18 00:00:00","106.81","107.19","105.96","106.95","3913954"
"ABT_2023-07-19T00:00","ABT","2023-07-19 00:00:00","107.07","108.09","107.06","107.28","6225900"
"ABT_2023-07-20T00:00","ABT","2023-07-20 00:00:00","108.10","112.57","107.78","111.83","8768627"
"ABT_2023-07-21T00:00","ABT","2023-07-21 00:00:00","112.85","114.79","112.33","114.29","7062886"
"ABT_2023-07-24T00:00","ABT","2023-07-24 00:00:00","113.84","115.83","113.18","114.62","5665884"
"ABT_2023-07-25T00:00","ABT","2023-07-25 00:00:00","113.11","113.50","112.51","112.93","4732569"
"ABT_2023-07-26T00:00","ABT","2023-07-26 00:00:00","112.50","114.30","112.38","114.08","3682546"
"ABT_2023-07-27T00:00","ABT","2023-07-27 00:00:00","114.46","114.59","112.51","112.65","4763026"
"ABT_2023-07-28T00:00","ABT","2023-07-28 00:00:00","113.18","113.52","112.32","112.73","3409325"
"ABT_2023-07-31T00:00","ABT","2023-07-31 00:00:00","112.85","112.89","110.70","111.33","3930962"
"ABT_2023-08-01T00:00","ABT","2023-08-01 00:00:00","110.71","111.25","110.30","110.53","3736346"
"ABT_2023-08-02T00:00","ABT","2023-08-02 00:00:00","110.02","110.20","108.06","108.62","4699507"
"ABT_2023-08-03T00:00","ABT","2023-08-03 00:00:00","107.71","108.31","107.14","107.54","4947831"
"ABT_2023-08-04T00:00","ABT","2023-08-04 00:00:00","107.32","108.78","107.28","107.65","3231105"
"ABT_2023-08-07T00:00","ABT","2023-08-07 00:00:00","107.99","108.59","107.63","108.45","3632470"
"ABT_2023-08-08T00:00","ABT","2023-08-08 00:00:00","107.60","107.60","103.67","105.58","7544289"
"ABT_2023-08-09T00:00","ABT","2023-08-09 00:00:00","105.50","106.90","105.18","105.30","5135256"
"ABT_2023-08-10T00:00","ABT","2023-08-10 00:00:00","105.48","107.00","104.62","104.74","4708261"
"ABT_2023-08-11T00:00","ABT","2023-08-11 00:00:00","104.22","105.41","103.69","105.31","3478619"
"ABT_2023-08-14T00:00","ABT","2023-08-14 00:00:00","105.14","106.22","105.14","106.10","3076053"
"ABT_2023-08-15T00:00","ABT","2023-08-15 00:00:00","106.15","106.15","104.55","104.94","3150639"
"ABT_2023-08-16T00:00","ABT","2023-08-16 00:00:00","104.46","105.38","104.44","104.53","4086381"
"ABT_2023-08-17T00:00","ABT","2023-08-17 00:00:00","105.20","105.91","104.48","104.93","4175412"
"ABT_2023-08-18T00:00","ABT","2023-08-18 00:00:00","104.56","105.06","103.28","103.71","4809775"
"ABT_2023-08-21T00:00","ABT","2023-08-21 00:00:00","103.78","104.41","103.36","103.87","2954677"
"ABT_2023-08-22T00:00","ABT","2023-08-22 00:00:00","103.88","105.53","103.72","105.15","4840503"
"ABT_2023-08-23T00:00","ABT","2023-08-23 00:00:00","105.70","106.11","104.80","105.13","3403443"
"ABT_2023-08-24T00:00","ABT","2023-08-24 00:00:00","104.91","105.85","103.63","103.75","3529600"
"ABT_2023-08-25T00:00","ABT","2023-08-25 00:00:00","104.02","104.78","103.29","104.21","3000767"
"ABT_2023-08-28T00:00","ABT","2023-08-28 00:00:00","105.07","105.22","101.89","102.79","5862577"
"ABT_2023-08-29T00:00","ABT","2023-08-29 00:00:00","103.24","103.94","102.98","103.87","4515578"
"ABT_2023-08-30T00:00","ABT","2023-08-30 00:00:00","104.08","105.08","104.08","104.41","3711408"
"ABT_2023-08-31T00:00","ABT","2023-08-31 00:00:00","104.52","104.58","102.86","102.90","4042319"
"ABT_2023-09-01T00:00","ABT","2023-09-01 00:00:00","103.40","103.79","102.56","102.85","2641127"
"ABT_2023-09-05T00:00","ABT","2023-09-05 00:00:00","102.78","102.85","100.87","100.88","4284051"
"ABT_2023-09-06T00:00","ABT","2023-09-06 00:00:00","101.01","102.06","99.77","101.56","5094425"
"ABT_2023-09-07T00:00","ABT","2023-09-07 00:00:00","101.99","102.28","100.51","100.67","3863409"
"ABT_2023-09-08T00:00","ABT","2023-09-08 00:00:00","100.60","100.82","99.84","100.73","3521317"
"ABT_2023-09-11T00:00","ABT","2023-09-11 00:00:00","100.80","103.13","100.55","102.45","4891174"
"ABT_2023-09-12T00:00","ABT","2023-09-12 00:00:00","102.37","102.92","101.60","102.40","3531485"
"ABT_2023-09-13T00:00","ABT","2023-09-13 00:00:00","102.07","103.44","102.06","102.69","3192543"
"ABT_2023-09-14T00:00","ABT","2023-09-14 00:00:00","103.22","103.62","102.52","102.65","4086783"
"ABT_2023-09-15T00:00","ABT","2023-09-15 00:00:00","102.85","102.89","101.48","101.74","8303319"
"ABT_2023-09-18T00:00","ABT","2023-09-18 00:00:00","102.07","102.07","100.75","101.00","3652644"
"ABT_2023-09-19T00:00","ABT","2023-09-19 00:00:00","101.38","101.96","100.14","100.67","4090820"
"ABT_2023-09-20T00:00","ABT","2023-09-20 00:00:00","101.19","101.35","100.27","100.28","3966105"
"ABT_2023-09-21T00:00","ABT","2023-09-21 00:00:00","100.00","100.20","98.85","98.93","3943724"
"ABT_2023-09-22T00:00","ABT","2023-09-22 00:00:00","98.90","98.93","98.02","98.15","4357945"
"ABT_2023-09-25T00:00","ABT","2023-09-25 00:00:00","97.97","98.21","97.16","97.47","4096459"
"ABT_2023-09-26T00:00","ABT","2023-09-26 00:00:00","97.05","97.53","96.03","96.23","3967867"
"ABT_2023-09-27T00:00","ABT","2023-09-27 00:00:00","96.59","96.94","94.76","95.53","5390587"
"ABT_2023-09-28T00:00","ABT","2023-09-28 00:00:00","96.28","98.28","96.12","98.12","6093001"
"ABT_2023-09-29T00:00","ABT","2023-09-29 00:00:00","98.45","98.51","96.48","96.85","5150589"
"ABT_2023-10-02T00:00","ABT","2023-10-02 00:00:00","95.76","95.89","94.53","95.73","4349291"
"ABT_2023-10-03T00:00","ABT","2023-10-03 00:00:00","95.52","96.17","94.58","95.79","4597519"
"ABT_2023-10-04T00:00","ABT","2023-10-04 00:00:00","95.89","96.34","94.83","95.65","4336119"
"ABT_2023-10-05T00:00","ABT","2023-10-05 00:00:00","95.76","96.69","95.10","96.20","5708298"
"ABT_2023-10-06T00:00","ABT","2023-10-06 00:00:00","95.81","97.51","95.45","96.88","4790514"
"ABT_2023-10-09T00:00","ABT","2023-10-09 00:00:00","96.41","97.01","95.79","96.76","3958396"
"ABT_2023-10-10T00:00","ABT","2023-10-10 00:00:00","96.82","98.49","96.59","97.56","4352215"
"ABT_2023-10-11T00:00","ABT","2023-10-11 00:00:00","97.16","97.16","92.05","92.64","9269302"
"ABT_2023-10-12T00:00","ABT","2023-10-12 00:00:00","92.25","93.08","89.67","90.19","7387121"
"ABT_2023-10-13T00:00","ABT","2023-10-13 00:00:00","89.88","91.66","89.81","90.87","5624282"
"ABT_2023-10-16T00:00","ABT","2023-10-16 00:00:00","91.10","92.86","90.87","92.18","6452316"
"ABT_2023-10-17T00:00","ABT","2023-10-17 00:00:00","91.95","93.01","91.26","92.14","8288606"
"ABT_2023-10-18T00:00","ABT","2023-10-18 00:00:00","96.00","96.50","91.65","95.56","16482646"
"ABT_2023-10-19T00:00","ABT","2023-10-19 00:00:00","96.54","96.54","93.76","95.44","8537850"
"ABT_2023-10-20T00:00","ABT","2023-10-20 00:00:00","95.25","98.15","95.25","96.78","11517822"
"ABT_2023-10-23T00:00","ABT","2023-10-23 00:00:00","96.88","98.15","95.66","95.78","6178883"
"ABT_2023-10-24T00:00","ABT","2023-10-24 00:00:00","95.40","95.83","94.34","94.81","6677050"
"ABT_2023-10-25T00:00","ABT","2023-10-25 00:00:00","94.56","94.64","92.79","93.57","8157665"
"ABT_2023-10-26T00:00","ABT","2023-10-26 00:00:00","93.06","94.75","93.05","93.98","6838125"
"ABT_2023-10-27T00:00","ABT","2023-10-27 00:00:00","94.75","95.32","92.38","92.85","5934108"
"ABT_2023-10-30T00:00","ABT","2023-10-30 00:00:00","93.53","93.85","91.64","93.00","7169094"
"ABT_2023-10-31T00:00","ABT","2023-10-31 00:00:00","93.90","94.90","93.12","94.55","7452323"
"ABT_2023-11-01T00:00","ABT","2023-11-01 00:00:00","94.85","95.99","94.56","95.01","6985003"
"ABT_2023-11-02T00:00","ABT","2023-11-02 00:00:00","94.98","96.17","94.44","95.96","4683158"
"ABT_2023-11-03T00:00","ABT","2023-11-03 00:00:00","97.00","97.17","95.66","95.84","5652711"
"ABT_2023-11-06T00:00","ABT","2023-11-06 00:00:00","95.55","95.81","94.41","95.00","6137380"
"ABT_2023-11-07T00:00","ABT","2023-11-07 00:00:00","94.93","95.44","94.50","94.80","4466478"
"ABT_2023-11-08T00:00","ABT","2023-11-08 00:00:00","95.22","95.73","93.79","94.74","4415992"
"ABT_2023-11-09T00:00","ABT","2023-11-09 00:00:00","94.88","95.19","93.39","93.55","5008114"
"ABT_2023-11-10T00:00","ABT","2023-11-10 00:00:00","93.70","94.22","92.43","93.97","5479445"
"ABT_2023-11-13T00:00","ABT","2023-11-13 00:00:00","95.67","96.75","94.50","95.79","6894788"
"ABT_2023-11-14T00:00","ABT","2023-11-14 00:00:00","96.32","97.84","96.20","97.08","5527083"
"ABT_2023-11-15T00:00","ABT","2023-11-15 00:00:00","97.37","98.33","96.92","98.00","5370540"
"ABT_2023-11-16T00:00","ABT","2023-11-16 00:00:00","97.72","100.35","97.64","100.26","7603350"
"ABT_2023-11-17T00:00","ABT","2023-11-17 00:00:00","100.43","100.75","99.25","99.55","6069478"
"ABT_2023-11-20T00:00","ABT","2023-11-20 00:00:00","98.95","101.31","98.95","101.20","6869465"
"ABT_2023-11-21T00:00","ABT","2023-11-21 00:00:00","101.47","102.58","100.99","101.91","7111820"
"ABT_2023-11-22T00:00","ABT","2023-11-22 00:00:00","102.28","103.22","102.08","102.70","6470581"
"ABT_2023-11-24T00:00","ABT","2023-11-24 00:00:00","102.68","103.18","102.19","102.87","2166784"
"ABT_2023-11-27T00:00","ABT","2023-11-27 00:00:00","102.60","103.47","102.25","102.71","4572527"
"ABT_2023-11-28T00:00","ABT","2023-11-28 00:00:00","102.46","102.49","101.35","102.06","3607642"
"ABT_2023-11-29T00:00","ABT","2023-11-29 00:00:00","102.32","103.84","102.23","103.63","5458717"
"ABT_2023-11-30T00:00","ABT","2023-11-30 00:00:00","103.75","104.72","103.11","104.29","16766264"
"ABT_2023-12-01T00:00","ABT","2023-12-01 00:00:00","104.22","104.98","103.90","104.88","4682345"
"ABT_2023-12-04T00:00","ABT","2023-12-04 00:00:00","104.41","105.51","104.30","105.19","4717698"
"ABT_2023-12-05T00:00","ABT","2023-12-05 00:00:00","105.00","105.25","103.95","104.35","4315538"
"ABT_2023-12-06T00:00","ABT","2023-12-06 00:00:00","104.63","105.26","103.88","104.94","4134244"
"ABT_2023-12-07T00:00","ABT","2023-12-07 00:00:00","105.19","105.21","103.96","104.05","5199037"
"ABT_2023-12-08T00:00","ABT","2023-12-08 00:00:00","104.12","104.86","104.12","104.51","3426782"
"ABT_2023-12-11T00:00","ABT","2023-12-11 00:00:00","104.21","106.25","104.21","106.22","5208402"
"ABT_2023-12-12T00:00","ABT","2023-12-12 00:00:00","106.37","107.22","105.56","106.68","5354557"
"ABT_2023-12-13T00:00","ABT","2023-12-13 00:00:00","106.01","107.28","105.90","107.25","6534777"
"ABT_2023-12-14T00:00","ABT","2023-12-14 00:00:00","107.83","108.67","106.68","108.60","6611835"
"ABT_2023-12-15T00:00","ABT","2023-12-15 00:00:00","107.86","107.97","106.51","107.29","13316296"
"ABT_2023-12-18T00:00","ABT","2023-12-18 00:00:00","107.64","108.62","107.16","108.06","5142887"
"ABT_2023-12-19T00:00","ABT","2023-12-19 00:00:00","108.15","108.72","107.43","108.42","4628246"
"ABT_2023-12-20T00:00","ABT","2023-12-20 00:00:00","107.85","108.82","107.30","107.40","5666298"
"ABT_2023-12-21T00:00","ABT","2023-12-21 00:00:00","107.42","108.68","107.18","108.48","3555633"
"ABT_2023-12-22T00:00","ABT","2023-12-22 00:00:00","108.86","109.34","108.50","109.03","2565722"
"ABT_2023-12-26T00:00","ABT","2023-12-26 00:00:00","108.51","109.73","108.51","109.23","2513454"
"ABT_2023-12-27T00:00","ABT","2023-12-27 00:00:00","109.04","109.80","109.04","109.79","2470881"
"ABT_2023-12-28T00:00","ABT","2023-12-28 00:00:00","109.85","110.71","109.72","110.40","3206121"
"ABT_2023-12-29T00:00","ABT","2023-12-29 00:00:00","110.40","110.73","109.83","110.07","3550304"
"ABT_2024-01-02T00:00","ABT","2024-01-02 00:00:00","109.56","111.00","109.56","109.85","5058688"
"ABT_2024-01-03T00:00","ABT","2024-01-03 00:00:00","110.14","110.25","109.29","109.52","4239623"
"ABT_2024-01-04T00:00","ABT","2024-01-04 00:00:00","109.68","111.03","109.51","110.98","5296139"
"ABT_2024-01-05T00:00","ABT","2024-01-05 00:00:00","110.71","111.05","110.03","110.80","4052575"
"ABT_2024-01-08T00:00","ABT","2024-01-08 00:00:00","111.13","112.52","110.92","112.40","5030376"
"ABT_2024-01-09T00:00","ABT","2024-01-09 00:00:00","112.15","113.54","112.06","112.73","3802118"
"ABT_2024-01-10T00:00","ABT","2024-01-10 00:00:00","113.05","114.41","112.81","114.40","4672114"
"ABT_2024-01-11T00:00","ABT","2024-01-11 00:00:00","113.26","113.73","112.59","113.50","5163897"
"ABT_2024-01-12T00:00","ABT","2024-01-12 00:00:00","114.17","114.94","113.45","113.92","3884932"
"ABT_2024-01-16T00:00","ABT","2024-01-16 00:00:00","113.51","114.07","112.91","113.76","5876044"
"ABT_2024-01-17T00:00","ABT","2024-01-17 00:00:00","113.62","114.50","113.44","113.93","4672119"
"ABT_2024-01-18T00:00","ABT","2024-01-18 00:00:00","114.20","114.57","113.41","114.02","5098185"
"ABT_2024-01-19T00:00","ABT","2024-01-19 00:00:00","113.63","114.86","113.46","114.69","6843279"
"ABT_2024-01-22T00:00","ABT","2024-01-22 00:00:00","114.93","115.64","114.14","114.19","5062485"
"ABT_2024-01-23T00:00","ABT","2024-01-23 00:00:00","114.45","115.50","112.87","114.00","5037299"
